tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
830,2019-01-01T13:36:36Z,2019-01-01T13:50:27Z,150,E 2 St & Avenue C,40.7208736,-73.98085795,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,34733,Subscriber,1979,1
1881,2019-01-01T13:36:38Z,2019-01-01T14:07:59Z,3282,5 Ave & E 88 St,40.78307,-73.95939,164,E 47 St & 2 Ave,40.75323098,-73.97032517,19537,Customer,1969,0
175,2019-01-01T13:36:36Z,2019-01-01T13:39:32Z,317,E 6 St & Avenue B,40.72453734,-73.98185424,411,E 6 St & Avenue D,40.72228087,-73.97668709,35116,Subscriber,1980,2
538,2019-01-01T13:36:37Z,2019-01-01T13:45:35Z,448,W 37 St & 10 Ave,40.75660359,-73.9979009,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,26705,Subscriber,1983,1
146,2019-01-01T13:36:40Z,2019-01-01T13:39:07Z,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,467,Dean St & 4 Ave,40.68312489,-73.97895137,25889,Subscriber,1971,1
3440,2019-01-01T13:36:42Z,2019-01-01T14:34:02Z,3292,5 Ave & E 93 St,40.7857851,-73.957481,3137,5 Ave & E 73 St,40.77282817,-73.96685276,31782,Customer,1969,0
1872,2019-01-01T13:36:42Z,2019-01-01T14:07:54Z,3282,5 Ave & E 88 St,40.78307,-73.95939,164,E 47 St & 2 Ave,40.75323098,-73.97032517,14939,Customer,1969,0
1267,2019-01-01T13:36:44Z,2019-01-01T13:57:51Z,3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,402,Broadway & E 22 St,40.7403432,-73.98955109,19360,Customer,1969,0
3562,2019-01-01T13:36:43Z,2019-01-01T14:36:05Z,3292,5 Ave & E 93 St,40.7857851,-73.957481,3137,5 Ave & E 73 St,40.77282817,-73.96685276,28694,Customer,1969,0
145,2019-01-01T13:36:49Z,2019-01-01T13:39:14Z,445,E 10 St & Avenue A,40.72740794,-73.98142006,393,E 5 St & Avenue C,40.72299208,-73.97995466,26409,Subscriber,1987,1
449,2019-01-01T13:36:51Z,2019-01-01T13:44:21Z,417,Barclay St & Church St,40.71291224,-74.01020234,387,Centre St & Chambers St,40.71273266,-74.0046073,15391,Customer,1969,0
308,2019-01-01T13:36:51Z,2019-01-01T13:41:59Z,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3295,Central Park W & W 96 St,40.79127,-73.964839,21543,Subscriber,1970,2
906,2019-01-01T13:36:53Z,2019-01-01T13:51:59Z,473,Rivington St & Chrystie St,40.72110063,-73.9919254,403,E 2 St & 2 Ave,40.72502876,-73.99069656,27142,Subscriber,1982,1
